example for txt format files
4
t p r q
0	0	0	0
0.00500000000000000	0	0	0
0.0100000000000000	0	0	0
0.0150000000000000	0	0	0
0.0200000000000000	0	0	0
0.0250000000000000	0	0	0
0.0300000000000000	0	0	0
0.0350000000000000	0	0	0
0.0400000000000000	0	0	0
0.0450000000000000	0	0	0
0.0500000000000000	0	0	0
0.0550000000000000	0	0	0
0.0600000000000000	0	0	0
0.0650000000000000	0	0	0
0.0700000000000000	0	0	0
0.0750000000000000	0	0	0
0.0800000000000000	0	0	0
0.0850000000000000	0	0	0
0.0900000000000000	0	0	0
0.0950000000000000	0	0	0
0.100000000000000	0	0	0
0.105000000000000	0	0	0
0.110000000000000	0	0	0
0.115000000000000	0	0	0
0.120000000000000	0	0	0
0.125000000000000	0	0	0
0.130000000000000	0	0	0
0.135000000000000	0	0	0
0.140000000000000	0	0	0
0.145000000000000	0	0	0
0.150000000000000	0	0	0
0.155000000000000	0	0	0
0.160000000000000	0	0	0
0.165000000000000	0	0	0
0.170000000000000	0	0	0
0.175000000000000	0	0	0
0.180000000000000	0	0	0
0.185000000000000	0	0	0
0.190000000000000	0	0	0
0.195000000000000	0	0	0
0.200000000000000	0	0	0
0.205000000000000	0	0	0
0.210000000000000	0	0	0
0.215000000000000	0	0	0
0.220000000000000	0	0	0
0.225000000000000	0	0	0
0.230000000000000	0	0	0
0.235000000000000	0	0	0
0.240000000000000	0	0	0
0.245000000000000	0	0	0
0.250000000000000	0	0	0
0.255000000000000	0	0	0
0.260000000000000	0	0	0
0.265000000000000	0	0	0
0.270000000000000	0	0	0
0.275000000000000	0	0	0
0.280000000000000	0	0	0
0.285000000000000	0	0	0
0.290000000000000	0	0	0
0.295000000000000	0	0	0
0.300000000000000	0	0	0
0.305000000000000	0	0	0
0.310000000000000	0	0	0
0.315000000000000	0	0	0
0.320000000000000	0	0	0
0.325000000000000	0	0	0
0.330000000000000	0	0	0
0.335000000000000	0	0	0
0.340000000000000	0	0	0
0.345000000000000	0	0	0
0.350000000000000	0	0	0
0.355000000000000	0	0	0
0.360000000000000	0	0	0
0.365000000000000	0	0	0
0.370000000000000	0	0	0
0.375000000000000	0	0	0
0.380000000000000	0	0	0
